cz2000_res,WHat,VbarHat,RealIncHat,LMhat,LRhat,QHat,PHat,PriceHat,OwnCommutingHat,OwnTradeHat,ownTrade
253,0.000429319021098884,0.019937685557209095,0.012026181044667572,-0.010767865153152645,0.0015314976718276974,0.020325306066805382,-0.00043575482392332887,0.007817489962932411,-0.08392852111392501,-0.013331821646526576,0.01149666726771613
254,0.00009991533462816449,-0.0004228905333504285,0.0008363550546754972,-0.013839331238744257,-0.003189869302329118,-0.0034674477013256766,0.00021736330487454047,-0.001258193291706844,-0.039766871921426805,-0.013491857443159283,0.1922014858489042
255,-0.00012527719208677013,0.005467559612437833,0.0039965419734055985,-0.00010956669043193923,-0.00028543649889689604,0.004813487479907952,-0.0007608539398662462,0.001465162057372238,-0.05493694464721233,-0.00201511510573682,0.07592949039333048
256,0.0009705572205169766,0.012685543616978379,0.0007577308329740351,0.018580976178382613,0.024511163758686116,0.032259165831659775,-0.0014183162715086794,0.011918781555728009,-0.10118255755088534,0.011305661498496766,0.008479561826806644
257,0.0003435689595570057,0.0035463085476403755,-0.007748925617365177,0.0092167602990052,0.028720484296445692,0.03007512400964263,-0.0008888621235885186,0.011383443622908995,-0.10165530538902168,0.005491265137897328,0.02538537082035668
258,0.00002852632397809529,-0.004530565127826347,-0.007091504377289337,0.06345618035727774,0.013545183208355072,0.008383038008656696,-0.001271405799127212,0.0025792298693716464,-0.05981451189426101,0.05931442462537295,0.022299448793489593
259,0.00022701587019957614,0.006116627750951453,0.005367073290476254,-0.017722229174667703,-0.0022899540941819785,0.003598595524198611,-0.0011519679621740941,0.000745553022760248,-0.04945366705687948,-0.02177934379868418,0.03106350284004471
260,-0.0005884125695437836,0.004069681831777583,0.006096450290453026,-0.003247509929208081,-0.008425207460253104,-0.004869157818962688,-0.00010682551070340107,-0.0020144872373718536,-0.03940874872764688,-0.0018058983280512253,0.009281798789540784
261,0.0006288619314500643,0.04928634236155616,0.029114064280289398,-0.019834329494871406,0.003080119196986253,0.052273945123964216,-0.0016144204437611442,0.01960159595659028,-0.13875208943398065,-0.026411781147436253,0.011314506567562704
262,-0.0002705311791817433,0.009262879600940632,-0.00010651458257515678,-0.041972345197802574,0.010747538208710772,0.01979706410474602,0.0024785702308052215,0.009370392266936589,-0.09494257519813709,-0.03404730885514751,0.1945804547948606
263,0.0002267084348592796,0.014408618608497736,0.01199736629318826,-0.0021851775899169867,-0.0066764820262711355,0.007185174353247392,-0.0008062765301733998,0.00238266659145725,-0.05781039449944847,-0.0052734682213410045,0.016672747336184453
264,-0.001472962890887386,-0.001945550420550779,0.003986611595000689,-0.02080184083044545,-0.01398342242104933,-0.01501576926274295,0.00020956755423573448,-0.005908606695588348,-0.023589328171872426,-0.015843612393260154,0.0165223740143219
265,0.00020837091387493345,0.003599106747603331,-0.004960325120366149,0.028783081079647888,0.022302092045906274,0.024522675000650862,-0.0018739330757426842,0.00860210108607462,-0.08885870091575121,0.022371070120069225,0.011455705883535918
266,0.0012578887408905004,0.05994742735681258,0.03318754755979869,-0.0645258266576273,0.01976024954451283,0.06773454271661472,-0.0010745580087117013,0.02590031196196274,-0.16409723234625906,-0.07104821652097237,0.014532711865607999
267,-0.00001991422549174615,0.0035840808701286253,-0.0022898267899704727,-0.006363540805395029,0.008267638619352091,0.015290609467131455,-0.0003329923685965186,0.005887388760606127,-0.07663690900164188,-0.00729652479987275,0.022616490345514807
268,0.0003809119714046627,0.0073122218908303616,0.0031581175471242506,-0.002818659248273958,0.005417356961005204,0.01186441522539261,-0.0009751207501177417,0.004141026495268374,-0.06591011995853369,-0.006868251945979953,0.02644448332502426
269,0.001752289285898545,0.014259577860414652,0.00906842344378167,0.009267760417773774,0.0041869774224521095,0.014942579146913548,-0.0013349436595510022,0.005144501895041564,-0.06403604980740596,-0.00003469508875297844,0.021445348230375434
270,-0.000669001945246106,-0.00036755730388138286,0.00412092226138272,-0.013203224416404757,-0.014653136852738391,-0.011729070712028333,0.0003988798201772781,-0.004470058800443599,-0.02696523915169413,-0.010036379534553164,0.1682183877786924
271,0.000019119227828046093,0.00031387647112879336,0.003219718109294778,-0.00521625412779303,-0.007994653927562712,-0.006990717209581665,-0.0001576742226137018,-0.0028965156741959097,-0.03163683861157862,-0.005743764523454042,0.08725139470000286
272,0.0007852844276643456,0.030432762743535458,0.020888407060249525,-0.027568319419390863,-0.00109777815036316,0.024717758043439675,-0.0007684548936598423,0.009349068534111327,-0.08966396030183188,-0.03209045078711059,0.029145603711588877
273,-0.000012025296863171775,-0.01509555797240758,-0.014825700338432668,0.026395058986673048,0.01525532410039987,-0.000055087225401484474,-0.00041977969377726687,-0.0002739186700948526,-0.04543943413900253,0.02514000449258358,0.014345637050823163
274,-0.0017722999745208856,-0.0022775416588184383,0.004375558779117439,-0.0073136579143444624,-0.015066968337132725,-0.017040851454178108,0.00038162946682862575,-0.006624116228020394,-0.021370743658456925,-0.0008738647259185495,0.021744726699494118
275,0.00023019642798249862,-0.0002739651276255639,-0.0008135214953318703,-0.008130389354557233,0.003437671208834203,0.0029386627553584788,-0.0010559277988523297,0.0005399956657878846,-0.04838204298360638,-0.011951593576457586,0.021174471034855244
276,-0.0004662619098215748,-0.001546436127652151,0.002662996162024367,-0.012089351562070916,-0.010464948349741321,-0.010720509448590154,0.00017379092010116892,-0.004198252359755239,-0.027333766282944594,-0.010190306120103632,0.12098622028193756
277,0.00041329696075909084,0.028444158353450932,0.010877034100327476,-0.08573628486511264,0.014901978763733448,0.04238712604910777,0.0010396586472096736,0.017378102044585564,-0.12954994492225635,-0.08401793990811002,0.09483978186303128
278,0.000636367514481595,0.10730050541479352,0.0698473590824149,0.061664182799396894,0.006229800604517832,0.09276104968064214,-0.0017882885729463283,0.0350079345566654,-0.2057334292969344,0.05396526798024892,0.0041127859795793455
279,0.00013192592317712304,0.009639101138791739,0.0071216690933499915,-0.007910791636725034,-0.0018871279721484058,0.007277243751871332,-0.0006728490819156718,0.002499630504135597,-0.058885825733881236,-0.010303774886722183,0.007144095611717307
280,0.0005474812197205914,0.0312149205989789,0.01545255209048313,-0.020921240479906955,0.010861569265951942,0.039461792296354936,-0.00012993201180222513,0.015522506173278217,-0.12028745301121146,-0.022908528373363102,0.0231605425443361
281,0.002305817082157713,0.021869131536464748,0.006560979747368467,-0.040580308265671605,0.015338576353040256,0.03802120615704219,0.0002790327612924859,0.015208369981656089,-0.11041950093023889,-0.04638873713735159,0.149912030622134
282,0.0008086948381667014,0.0010756435306840118,0.0004867543793116713,-0.002192191410404609,0.0029126842395226227,0.003984616850120748,-0.0016690226766588045,0.0005886026464565486,-0.04565592839865529,-0.009584723883091839,0.11146013952114603
283,0.0008359789113003835,0.026395669371360952,0.021305000928396156,-0.024096941725520127,-0.0082939915471677,0.013968948049828844,-0.0009609042695754022,0.004984474215182777,-0.06784967453895818,-0.029343867373769372,0.057382949589861364
284,0.0009414355513333028,0.00894935908680683,0.003677991897788946,0.010804884916419066,0.006665543606735547,0.015035710755253673,-0.0012179438321858749,0.005252050190968749,-0.0686591613704931,0.00427701324606411,0.05910625807851766
285,0.0010920374253138299,0.002801352495831022,-0.007488939972800646,0.018144777039810656,0.02944504605431164,0.027271487356289592,-0.0007462871711028107,0.010367937328929822,-0.09311136130433129,0.012546153884722466,0.031729653248917675
286,0.00014277305908860782,0.06101970145214053,0.04394825339442976,-0.018931792609563125,-0.0014385266482702663,0.046472721725398625,-0.003244014855793509,0.016352772277938632,-0.12607387175688878,-0.028864667693229595,0.013587571032902866
287,0.0001791353184079636,0.021181772923300368,0.017186503425476785,-0.011121424718701145,-0.009023304839663404,0.0105734055566864,-0.00047836519668265076,0.003927764952021295,-0.06585622748971465,-0.013070358127227455,0.02345147977246569
288,-0.002117085223487747,-0.0024323541152329042,0.0039823101026472685,-0.021085690849152794,-0.023129790027910713,-0.018210172048830353,0.0015703791238079745,-0.006389220361088133,-0.024441724030929368,-0.01019343010401963,0.3260902210514174
289,-0.00006004953339133756,0.011037596033731667,0.006036465201001429,-0.025306730093072716,0.0029949412250827034,0.01364945760398606,-0.0007731169033263763,0.004971122822800433,-0.07228179180905336,-0.02739043458964674,0.014630053813880176
290,-0.0017594180368905032,-0.0017594180368902812,0.004414568476895919,-0.02383844635515231,-0.02383844635515231,-0.022787097991041394,0.005103770382899997,-0.006146850819924388,-0.0238384463551522,-0.003565534552019689,0.7984895998854585
291,-0.0011907716127852463,-0.0004656017868722717,0.005444674202304434,-0.022018204027386412,-0.020616691761780714,-0.016460742450285837,0.001239892287915767,-0.005878270720232059,-0.02225913790434708,-0.014860877279303075,0.19747151760585532
292,-0.0004534754865028745,-0.0034314643953046176,0.0007972687055788352,0.013374464324214186,-0.004390281553250719,-0.010046744607040137,-0.0003254385849421615,-0.004225364350117444,-0.02712349254390589,0.013763938783777352,0.05807482260273692
293,-0.00042446593170408775,-0.0027273220174450774,-0.0021462775639808918,-0.005512546875487301,0.0017077780692651423,-0.0013180878541799723,-0.00009146398220860608,-0.0005822942184809943,-0.04597562505053343,-0.004518295053269172,0.009258763401485938
294,-0.0012305368468783495,-0.003290511985942768,-0.0020106019839576383,-0.0019566181242127723,0.001893206049822016,-0.0015767324551452244,-0.0010862778159210773,-0.0012824885760605031,-0.046521129463275024,-0.0015240931833466753,0.6224835503684139
295,0.00016671949291247046,0.041496544050320994,0.024613426415803108,-0.009163868935449071,0.0040889866000835,0.042386826681956036,-0.0004365325692611277,0.016477548702027667,-0.1265401951642895,-0.01095566069002507,0.011347774457795282
296,0.0012711159936258376,0.030935327722741768,0.018859655525774288,-0.04346507875347527,0.005382023552794601,0.031135705934201674,-0.0008027951259967914,0.01185214482826491,-0.09940359906054141,-0.049396526125762175,0.0703006837151902
297,-0.0037957264997743323,-0.0037957264997743323,0.004991484093282761,-0.020806128514803457,-0.020806128514803457,-0.023670202977052468,0.0013340902035752222,-0.008743567216377923,-0.020806128514803346,-0.005601430158865939,0.4338099010259401
298,0.0007550316859041839,0.003712984949559184,-0.0009720869044796965,-0.0015180180050222702,0.009727861101291646,0.013759100877630548,-0.0013115608418940994,0.004689630582515036,-0.06677894031238729,-0.00769094894254152,0.049833917753068085
299,0.0002644884860165675,0.005250198152689345,0.006434668101207519,0.04569110358562822,-0.008060004116033803,-0.00222790937945061,-0.0004756071118583449,-0.001176897006889499,-0.03933553495896802,0.0433717003207752,0.007974346114918828
300,-0.001611903748756971,-0.0024640447803311316,0.0033731041141666918,-0.02013182642007616,-0.01971620297701271,-0.01617831577816975,0.0011502142152546302,-0.0058175257743741104,-0.024805649472744884,-0.011976662590912457,0.17602940293588692
301,-0.000049132944516250276,0.0021351294952536293,0.0017106405327333984,-0.015248188649384042,-0.0008667532081111373,0.0014048234083772204,-0.00022974149694343637,0.00042376405455213373,-0.04922015147864811,-0.015781682293823818,0.04128323658008923
302,0.0010174938300830938,-0.002958594997039654,-0.005375069939599131,0.010163621507155218,0.012242910298951415,0.00809906863058174,-0.0013324308005252528,0.002429533856961319,-0.0540188741190204,0.003066122763129675,0.018432425086623214
303,0.0012620262965366003,0.06372378921557709,0.03672553893284736,-0.001433995668242316,0.011627130939881436,0.06851722130385274,-0.0013328283752356285,0.026041849331232214,-0.16470122243293006,-0.009177496132312668,0.02524405124988434
304,0.0003661089843782772,-0.002695456640065985,-0.002772934195409915,0.04524119635289581,0.004621879349625768,0.0017663506304614884,-0.001046497059870144,0.00007769299290072418,-0.045303211121237474,0.040819525035290516,0.03337934563547764
305,0.00027687695224054565,0.0038938612463241817,0.003093917480871955,0.0005594258638430549,-0.0018902244209770824,0.0018717684605218388,0.00008192180517085923,0.0007974764391565081,-0.04946411274603457,-0.000025490768960190202,0.025721018792615662
306,0.00009945419126999866,0.007886666980946089,0.0068796874532432994,-0.01840496222979071,-0.004525151485060497,0.003147827334282427,-0.0004291644280468576,0.0010000991580729757,-0.05141220494566512,-0.019960653093580194,0.04855256560611949
307,-0.0006698758667667004,-0.0004637425023856778,0.004573042263161131,-0.008539700781558301,-0.013284672118696328,-0.013006761872197958,0.0003506755784663529,-0.005013856189291843,-0.02409398326296386,-0.00549905417732699,0.16390821116941567
308,0.0032894059861279246,0.026644297192690125,0.010130753877621412,-0.03695243666681636,0.0171733612417444,0.042345887135514015,-0.0006227986442025601,0.016347926495335008,-0.1110967716806921,-0.048174423346268425,0.12613888715307
309,0.0026441443722111657,0.03627122017742668,0.024841058637278035,-0.032377369407168066,0.0018604771530852382,0.029807005056252667,-0.0010947255017573765,0.011153106565955806,-0.08931997617219378,-0.04316187662507742,0.0474951340064606
310,0.0012066186979751148,0.027433314841937895,-0.0003660373338175704,0.0054998458541815065,0.04872259368253484,0.07425814909353523,-0.002035030792423287,0.0278095315025213,-0.17267865144174255,-0.004235215941403303,0.049672881069983195
311,0.0011281135508542928,0.03967291081068214,0.018541293118030433,-0.03645757436865282,0.024891327766548343,0.054889285300864676,-0.0013984737501342437,0.020746942549537684,-0.14164939647282582,-0.04373437105082423,0.007834261523659635
312,0.00028709792568104575,-0.0034245489634084914,-0.0075709663260044024,0.0413295506729785,0.018650809211495423,0.011971042880541072,-0.0009839110763631975,0.004178049232644643,-0.0665690520963782,0.03736511426090661,0.008223286706954276
313,0.00003216443799747282,-0.0019551715926272584,-0.0025519313944472044,-0.0002726495808010876,0.005125856036547249,0.0031538367940910916,-0.0011017956887192648,0.00059828658814709,-0.049698314307903724,-0.003669638214195192,0.05648039668049089
314,-0.000049308457846564124,0.013640038356666828,-0.0010766375894013525,0.03824178528286937,0.02535493415195944,0.03925585488082595,-0.0012940040379720852,0.014732537549781544,-0.1194243455924282,0.03436953324148684,0.01816867775082773
315,-0.0010427436278503954,0.025922954627356498,0.020327199449443167,-0.06406782343330542,-0.01184847490452956,0.013238153012591791,0.00034801652199112354,0.0054842752216472945,-0.07973652615219096,-0.06015333102827647,0.008632827561909879
316,0.002565711164708606,-0.004226764831331442,-0.007815684271770151,0.04198172168648617,0.015901724591887545,0.01445973022505842,-0.003546712432315857,0.0036171902574417825,-0.052170636196535614,0.023039476096503142,0.3340608721589256
317,0.00036028953155864407,0.012318056903085628,-0.0063002491775463465,0.005954653002918864,0.03891099887904281,0.048883819989062216,-0.000879016107666053,0.018736349752751957,-0.1360472735619641,0.0022205740192018375,0.016217532584572425
318,0.0013917719977991627,0.08872024298195158,0.060614270407358894,-0.008450402456773642,-0.0040616970843113664,0.06968146840496248,-0.0013152803288637438,0.026499711873382292,-0.16612826532987968,-0.016470022201683032,0.010535944159331744
319,0.0010810546860429149,-0.013703977528882638,-0.019973201627451642,0.026767368362638377,0.0357372711035675,0.018039337799387267,-0.00129050864878677,0.006396992519979827,-0.07367018163143646,0.01948739908253594,0.013377010663922584
320,0.00037484837619539135,-0.0012899758180987542,-0.004416537857821479,0.03471646826221586,0.010945130153991123,0.008969651510262855,-0.0007269926664708048,0.0031404318759928884,-0.060897321368021284,0.031301235048874165,0.052150044162251594
321,0.00028316824954721653,0.0014767230805325937,-0.0013001970684939357,-0.009333998646160468,0.007891975149673769,0.008855254999759588,-0.0012489427727280233,0.0027805353929932775,-0.05954109309999667,-0.013879171671763668,0.015167108507849499
322,0.0006302542489760032,0.007620266562082589,0.006580231148869631,0.01941501646117305,-0.003502213220479833,0.0039246147183276126,-0.0008897212073289973,0.0010332364783540715,-0.048859774217497876,0.014776539981842474,0.011236452474843556
323,-0.005192390758552268,-0.00547451027939494,0.005034992769622271,-0.017026989896217204,-0.020736020468508976,-0.025908561381284834,-0.000019782811033541847,-0.01045685287042164,-0.019075526131101084,-0.0016139069433074305,0.6753811591290689
324,-0.00039543259652563556,-0.0016122920751645564,0.0031228034679851024,-0.0022319642703267917,-0.008639049697329981,-0.011355283941644867,-0.0002723493868205251,-0.004720354802801197,-0.024201230906953364,-0.0018633476633775903,0.048095105679919634
325,-0.0012317253788373117,-0.003072567495289613,0.0018790564998725223,-0.011162400636909098,-0.01042752117388912,-0.012879110598350896,0.0003842660620307914,-0.004942337064576363,-0.027431544037244127,-0.006354859202613361,0.3713730791028919
326,-0.00034574417296651117,-0.004410019115235975,-0.0019431750720876328,0.0004206984431205374,-0.0021682068914092856,-0.006122453037103348,-0.000030328882685504155,-0.002471646885763734,-0.035764921296851604,0.0013679686319387763,0.011604037457259086
327,0.0011122149034876738,0.02448384029017392,0.003262751156998922,-0.02616860478936478,0.03528036219059283,0.05613649073107463,-0.001524663906710133,0.0211520751754235,-0.14356062007738146,-0.03384342171038446,0.016095853908645225
328,0.0012367704112132838,0.03029681452399191,0.011869381102258103,-0.036070135144210536,0.014224664149308452,0.047855649539370715,-0.001084240581982976,0.018211276836601398,-0.1295302534228624,-0.04275819192156882,0.034921939770600804
329,-0.00003712406335920626,0.007400004721402453,0.003771852431651679,0.01736299052067758,0.00014417993147253227,0.00971029977522897,-0.0004288762366685406,0.0036145188580070098,-0.06537260087936192,0.016167752020421755,0.02957517085680075
330,0.000698742680469211,0.08144292643777473,0.053282316290663045,-0.09087907687854724,0.003099907490587528,0.07292981177141833,-0.002949526254555246,0.026736051400050753,-0.17027294665713744,-0.10078607589858213,0.004308947184810879
331,0.001005890540261456,0.004946265822215912,-0.008339104028169508,-0.007350683460804253,0.03711796840103854,0.035375914578741785,-0.0009956426738193525,0.013397089574017862,-0.10807178370635817,-0.013293257482409726,0.01643744659125564
332,0.0014576884105510501,0.007818345821706485,-0.006151336961665699,0.0014587721703194223,0.039343884473137525,0.03704094266132363,-0.0009833308943515418,0.014056146879208864,-0.10902943713451552,-0.005846458446225999,0.013349055331987653
333,-0.00014865606296954326,-0.006175510182147015,-0.006943147461518251,0.03810030765378758,0.011529774866850584,0.0041268157467271305,-0.0014566443463291945,0.0007730043626494876,-0.051520924166170046,0.034031560210065814,0.11838282248046807
334,-0.00033699288441968456,0.0033119802590826364,0.004709998421358996,-0.011535186567522948,-0.007782629881090353,-0.004255774738140539,0.0005226518286773896,-0.0013914643673029747,-0.04133974730367285,-0.008982948067394525,0.15247386799498772
335,-0.00035625899002411643,0.005116371581009194,0.004927533439131215,-0.009468166091980312,-0.004237689355756524,0.0009505804843945587,-0.0003202104593492683,0.0001879121982375498,-0.04958679821123624,-0.009361002399353224,0.007421236204951237
336,0.0014531265886907896,0.03080783457081271,0.004885529747620687,-0.04094571709666428,0.04848934102736946,0.06764978447620118,-0.0011905272155111613,0.02579627634771753,-0.16275796359227135,-0.04852087057668153,0.01933631681009311
337,0.0010821881195641758,0.04971936654651765,0.031625959370005896,-0.003668029145857288,0.004403822993222839,0.045841084063194204,-0.0009027108562751351,0.01753872807500989,-0.12714639051443966,-0.009582727642210909,0.021155082101997014
338,-0.00046283945943714766,-0.002131453034622588,-0.0043782324889296564,-0.020763216403635876,0.008048071636681975,0.005781816636343473,-0.00008657830338221206,0.0022566596348367884,-0.06067579360968778,-0.019656941939750205,0.0817346321094362
339,0.0007090382002079565,0.003988532397164679,0.0077026721017730004,-0.0012083839683774134,-0.014148403621280559,-0.008659833975438458,-0.00035583568221642103,-0.0036857495841127186,-0.023856868409029452,-0.004393492775645047,0.07902562320555358
340,-0.0019425559477382892,-0.003991188801835244,0.0010515319448940463,0.002533773903357517,-0.010476721801625288,-0.01245756089776906,-0.000059717541674775276,-0.005037423734752244,-0.03066417772067087,0.008218333415588974,0.20404743636210348
341,0.0005699302827741892,0.016835867042129804,0.0015295183736767637,0.03523199867581339,0.032873036344948536,0.04082695596130037,-0.0013971131439337592,0.015282973080322337,-0.11905907354858014,0.029138434717919548,0.010167531133033167
342,0.001003774613560715,0.009627246030266212,0.0006263113265765341,-0.0070700741808582546,0.01794119978928177,0.025034906203135643,-0.0015580892773785493,0.008995300844884424,-0.0868626312725499,-0.01467418137257781,0.014408725723346158
343,0.0008169450828825475,-0.001741174373130927,-0.0263429148519696,0.03474295134740668,0.07191644444578249,0.06517189503230347,-0.000501644103872434,0.025267356294232046,-0.1632991132811088,0.030658476017936476,0.006932320314440208
344,0.0004957260306757139,0.018372023343065536,0.010308039975576389,0.004513966062279051,0.00406505992981554,0.020793676807761674,-0.00047014515898968767,0.007981707606408817,-0.08440614050007045,0.0016075226212302063,0.024961859865173075
345,-0.000024739438288401416,0.03859731287150181,0.02547727548039158,-0.025189496249045318,-0.0027429404894194764,0.03321549865245088,-0.0005954672558931007,0.012794079113029655,-0.11016455345410536,-0.026857639514003995,0.015371690629999478
346,0.0013108331286721953,-0.0013342551589632379,-0.030242841963057154,-0.01659750266409432,0.073916268462495,0.07875802160123913,-0.0015816053814038389,0.02981012985004705,-0.1808623136036821,-0.02509503160323112,0.04254669568654711
347,0.00039975226889854554,0.03138174333290511,0.012907427006203509,-0.01892021019384249,0.0260913360188626,0.047349154281761674,-0.0007170382683517884,0.018238899068304004,-0.13358049197962074,-0.022202212044820757,0.01407004579978503
348,-0.0011926134296038615,0.009611437828682012,0.01244978456297452,-0.021492566597519747,-0.018310232685400663,-0.007672086788577226,0.0004555804012331688,-0.002803444454796078,-0.03844259038688147,-0.016640481804827578,0.06700513249133742
349,0.0009022088592522959,0.03900479865737605,0.02072327813951147,-0.0251949843281849,0.010290274543953037,0.045964402553252626,-0.00037305509031548834,0.017910359163344047,-0.1297118412571624,-0.028916278361092673,0.017618840116155256
350,0.00037807473198503416,0.015184963810823238,0.010610904576290103,-0.0002810104921774359,-0.0020203479659839374,0.012416502099755311,-0.0007000841345264908,0.004526033920493777,-0.06785649706231722,-0.003509873688166465,0.012549588970016493
351,0.0010913794638884866,0.007373123568171547,0.004280770549589308,-0.014675908316798658,0.0038471018878680763,0.009418925977146442,-0.0011251947279425911,0.0030791717906635263,-0.05694743025613336,-0.021206416165311825,0.01979295210541778
352,0.0007530869926075656,0.0032328666016541163,0.0013963343232679115,-0.0007171065525513054,0.0027060048092357736,0.005705213793119723,-0.0007385746365372592,0.0018339714411150787,-0.05233060950765456,-0.00517886026512282,0.06502042989398235
353,0.00036491613128619704,0.022812323138050594,0.012628363596647096,0.04959626646753823,0.005857504070849062,0.027230075408210652,-0.0012319922156107666,0.010056956636324221,-0.09516028057452364,0.04457779325024935,0.02986685351121041
354,-0.0008887481831393318,0.03371248810789962,0.023197685616780594,-0.02173508121673995,-0.007136298113562645,0.023362893434277776,0.0016451963244776824,0.010276413481898006,-0.1023221863109226,-0.014272965564315898,0.04026873251378279
355,0.0018858557865655268,0.06212742468313648,0.03686438251627555,-0.06836453225509109,0.013031336448818376,0.06702401928365354,-0.0031228372134100013,0.024364847122583466,-0.15444861344947747,-0.08226727459503458,0.014316189510063694
356,0.00022487905266110886,0.024855387843584653,0.015405498671269502,-0.046516686458443646,-0.00031619474915034473,0.02300131021064944,0.0002786583596681158,0.009306517627372557,-0.09220722893897793,-0.04636287975949238,0.02476612873082216
357,0.0011611051678996898,0.027750725647490482,0.018993665348486122,-0.026691112765107383,-0.0013784106127773255,0.02398634632382346,-0.0015390843563364287,0.008593831931241303,-0.08412057680128826,-0.034545103393309184,0.009730138219275245
358,0.0019749329356097967,0.008323407378963754,-0.0011281511476840533,0.0025293730153679306,0.023883573159183547,0.02528637999354899,-0.0009512816431865856,0.009462233356068106,-0.08435835988667106,-0.006228501581676982,0.014157470985111364
359,0.0012855548558823315,0.007258232062639758,-0.001799157273429386,-0.03386516348959556,0.018562884151689607,0.02575976092761434,-0.0018992469916171428,0.00907371437528437,-0.0858571758144977,-0.04305486412695647,0.017813233319575846
360,0.00010562363767308014,-0.004037434640110971,-0.0054712485725197935,0.02816617929923737,0.008765998720662083,0.004194443763141376,-0.00038926597420696485,0.001441701841551346,-0.053637807574895335,0.02664060938904278,0.01564385055157332
361,0.0011577187321116789,0.00452691119640547,-0.0073299290518172855,0.031675675903565015,0.029172063809673743,0.03366602128771268,-0.002282508278068307,0.01194439179262985,-0.10039741837096672,0.02107689661020995,0.0646829706461686
362,-0.0016266350173497202,0.013676420868806716,0.014991447455569684,-0.014354886113865484,-0.01822676209169516,-0.004691018138040959,0.0009744387316363845,-0.0012956036132714122,-0.048494289080155295,-0.006631059980585996,0.02898612177053681
363,-0.0017603030878654558,-0.008765383103962465,-0.004170227324905906,-0.022081515581277134,-0.004493103794856679,-0.012677234818797123,0.000797372016328568,-0.00461439887131776,-0.03193290714665098,-0.014545414458152828,0.06476316358111388
364,0.000275842761107592,0.027420354832753624,0.019826658077487957,-0.023821450519399212,-0.00620710084495224,0.019893586513868744,-0.0007677666435810249,0.007446066147732244,-0.08286316336534127,-0.02687366839189609,0.008306740678306964
365,-0.0016144325805111936,-0.0006398834762921801,0.0049869992848952105,-0.014974724861393618,-0.020234882859236247,-0.015250051672496046,0.0008875906089369501,-0.005598960747941195,-0.025976148498742857,-0.007550526229829324,0.1124876362839567
366,0.0001372860916464269,0.0011717070338284064,0.003352284030196717,-0.00044714881176433074,-0.005568260738207598,-0.00414315641310703,-0.0008578839813172534,-0.0021732915059601288,-0.03480599621523717,-0.003427946471864951,0.05989069971869166
367,0.0013508942806585988,0.017033797014949004,0.0047881526919562045,0.0017955352635665722,0.016703824115301025,0.033765123117124096,-0.001947128573221879,0.012187289718917471,-0.10062610650287818,-0.008070361150316452,0.006795300101445307
368,0.00040048493995148426,0.10568414775795176,0.05776094201758886,-0.10235822403928718,0.010721769722057406,0.11780866164991677,-0.00039685493139973715,0.04530627274718002,-0.24805098829342653,-0.1045028310013939,0.007217890637655421
369,0.0010721210584105911,0.0005717578286810188,0.0018791296806219826,0.0034292906799990863,-0.0033318329743458053,-0.0022301161038886796,-0.0006876455987494534,-0.0013049197385294198,-0.03447027701802852,-0.001853143381954303,0.05865630704869779
370,0.00001442933167905558,0.027064599077704532,0.01980858370746974,-0.019201863365263527,-0.003893469965883245,0.0186240686508099,-0.0004852533315112817,0.007115075795749659,-0.08253010397964533,-0.02067137110394124,0.008760650073553772
371,0.0009920260878741871,0.04492070035785245,0.02767383350748598,-0.026319435170677585,0.010044953172924975,0.045013861294629365,-0.0016135240112155058,0.01678243260461576,-0.1240601501740124,-0.03390303872215761,0.010566478592764793
372,0.0009858114150285147,0.11794163088019882,0.08603739989411996,-0.023362447250458662,-0.022828560978782164,0.07738774880738108,-0.0014360317901584985,0.029376733240668473,-0.18043623870929726,-0.0304341108684818,0.00612422304756901
373,-0.0017138056088603637,-0.0018831322332601985,0.005326472060684928,-0.01692489264522523,-0.01726558798086386,-0.019627325801903406,0.0012203369855365853,-0.007171406000248792,-0.018142712182277032,-0.008231086556942158,0.11296075843752913
374,0.0001018125196916575,0.00440172102051406,-0.0065103792149282524,-0.03615029579638884,0.02494483627340216,0.0278798394455817,-0.00012596382224872027,0.010983607686630315,-0.100909156487905,-0.036808705248605245,0.020743718404665663
375,0.00024344391641539787,0.017741494754798026,0.00688812438051456,0.03059015704094925,0.010882601997535879,0.02701983884965231,0.00009490885055374321,0.010779122438216326,-0.09923760024457873,0.030131100657596832,0.025521182517861403
376,0.00024789042801831584,0.029282595648916887,0.017242187450730695,-0.02634123563111823,0.0034232888590481902,0.031014108833747223,-0.0007502736292024359,0.01183632407967683,-0.10428783189798774,-0.029253218754573318,0.01593146266292084
377,-0.0018469716944887749,-0.001453397531548828,0.004998497649406408,-0.017870370616978604,-0.015130172904459394,-0.01630388565886831,0.00022469396389634966,-0.0064198057967703726,-0.022852086438140073,-0.011742442360038519,0.029842943142876176
378,-0.001992248828252663,-0.001992248828252552,0.00418080140844701,-0.025064909245751554,-0.025064909245751554,-0.021075792662733184,0.003931208713735979,-0.006147349389712731,-0.025064909245751554,-0.007602127227049338,0.46049503239125605
379,-0.00019256444363291436,0.007656020053957047,0.00575560566637634,0.007874452544287536,-0.001325132333561685,0.005499680912505633,-0.0005100184662936158,0.001889538946513225,-0.05743978195709687,0.006914711072607327,0.025331300015790283
